patent_id,source_application_number,requested_application_number,applicationNumber,appReferenceNumber,seq,legalStatusCode,legalStatusName,legalStatusDate,legalStatusComment
5,10-2006-0070892,1020060070892,1020060070892,,3,PG1601,등록공고,20080331,특허권은 설정등록에 의해 발생하며 등록이 있는 때는 그 특허에 관하여 특허공보에 게재하여 등록공고를 하여야 한다. 비밀취급을 요하는 특허발명에 대하여는 비밀취급의 해제시까지 등록공고를 보류하며 그 비밀취급이 해제된 때에는 지체없이 등록공고를 하여야 하며 등록공고가 있는 날부터 3월간 출원서류 및 그 부속물건을 공중의 열람에 제공해야 한다.
5,10-2006-0070892,1020060070892,1020060070892,,4,PR1001,연차료납부,20110225,"특허법 제87조 1항에 따른 특허권의 설정등록을 받으려는 자는 설정등록을 받으려는 날부터 3년분의 특허료를 납부해야 하는데, 그 다음 연도분부터는 특허료를 해당 권리의 설정등록일에 해당하는 날을 기준으로 일정기간 내에 매년 1년분씩 납부함으로써 특허권을 유지한다. 연차료의 납부기간의 종류는 아래와 같다.정상납부기간(정상납부만료일 이전), 추가납부기간(추가납부안내서 발송 이후 6개월), 회복납부기간(권리소멸 시점부터 3개월 이내)"
5,10-2006-0070892,1020060070892,1020060070892,,5,PR1001,연차료납부,20140220,"특허법 제87조 1항에 따른 특허권의 설정등록을 받으려는 자는 설정등록을 받으려는 날부터 3년분의 특허료를 납부해야 하는데, 그 다음 연도분부터는 특허료를 해당 권리의 설정등록일에 해당하는 날을 기준으로 일정기간 내에 매년 1년분씩 납부함으로써 특허권을 유지한다. 연차료의 납부기간의 종류는 아래와 같다.정상납부기간(정상납부만료일 이전), 추가납부기간(추가납부안내서 발송 이후 6개월), 회복납부기간(권리소멸 시점부터 3개월 이내)"
5,10-2006-0070892,1020060070892,1020060070892,,6,PR1002,등록료납부,20080325,"특허권의 설정등록을 받으려는 자는 설정등록받으려는 날 부터 3년분의 특허료를 납부한다.특허권의 설정등록을 받고자 하는자 또는 특허권자는 특허료 납부기간이 경과한 후에도 6개월 이내 특허료를 추가 납부할 수 있으며 특허료 추가 납부할 때에는 납부하여야 할 특허료의 2배 이내의 범위에서 납부해야한다. 추가납부기간 이내에 특허료를 납부하지 못한 경우에는 특허권리를 소멸하게 되는데, 이때 특허권자는 추가납부기간 만료일부터 3개월 이내에 특허료의 3배를 납부하고 그 소멸한 권리의 회복을 신청 할 수 있다."
5,10-2006-0070892,1020060070892,1020060070892,,7,PA0201,심사청구,20060727,"특허출원 이후 3년 이내에 특허청장에게 그 특허출원에 관하여 출원심사의 청구를 할 수 있고, 다만, 제34조 및 제35조에 따른 정당한 권리자의 특허출원, 분할출원 또는 변경출원에 관하여는 그 기간이 지난 후에도 정당한 권리자가 특허출원을 한 날, 분할출원을 한 날 또는 변경출원을 한 날부터 각각 30일 이내에 출원심사 청구를 할 수 있다. 심사청구가 있을 시에 한하여 특허출원을 심사한다."
5,10-2006-0070892,1020060070892,1020060070892,,8,PE0902,거절이유통지,20070927,심사관은 특허법 제62조(특허거절결정)에 따라 특허거절결정을 하고자 할 때에는 출원인에게 거절이유를 통지하고 기간을 정하여 의견서를 제출할 기회를 주어야 한다. 다만 특허법 제51조(보정각하)에 따라 보정각하결정을 할때는 그러지 아니한다. 심사관이 행하는 거절이유통지는 2종류로 구분되며 그 종류에 따라 출원인이 할 수 있는 명세서 또는 도면의 보정 범위가 다르게 제한된다. 하나는 거절이유통지에 대한 보정에 따라 발생한 거절이유만을 통지하는 거절이유통지(최후거절이유통지)와 다른 하나는 출원인이 처음으로 받거나 최후거절이유통지가 아닌 거절이유통지(최초거절이유통지)를 말한다.
5,10-2006-0070892,1020060070892,1020060070892,,9,PG1501,출원공개,20080131,"출원인의 신청에 의하여 조기공개신청  또는 특허출원 이후 1년 6개월 경과 후 심사여부와 관계없이 출원공개를 해야하며 이는  발명의 공개를 통해 제3자의 중복연구, 중복투자 및 중복출원을 방지하는 한편 기술이용의 기회를 제공한다."
5,10-2006-0070892,1020060070892,1020060070892,,10,PR0701,설정등록,20080325,"특허권은 설정등록에 의해 발생하며, 특허결정이 된 후 출원인이 특허료를 납부하거나 보전한 경우 또는 추가납부하거나 특허료가 면제된 경우에 특허청장은 특허권을 설정하기 위한 등록을 해야 한다."
5,10-2006-0070892,1020060070892,1020060070892,,11,PR1001,연차료납부,20170112,"특허법 제87조 1항에 따른 특허권의 설정등록을 받으려는 자는 설정등록을 받으려는 날부터 3년분의 특허료를 납부해야 하는데, 그 다음 연도분부터는 특허료를 해당 권리의 설정등록일에 해당하는 날을 기준으로 일정기간 내에 매년 1년분씩 납부함으로써 특허권을 유지한다. 연차료의 납부기간의 종류는 아래와 같다.정상납부기간(정상납부만료일 이전), 추가납부기간(추가납부안내서 발송 이후 6개월), 회복납부기간(권리소멸 시점부터 3개월 이내)"
5,10-2006-0070892,1020060070892,1020060070892,,12,PR1001,연차료납부,20191226,"특허법 제87조 1항에 따른 특허권의 설정등록을 받으려는 자는 설정등록을 받으려는 날부터 3년분의 특허료를 납부해야 하는데, 그 다음 연도분부터는 특허료를 해당 권리의 설정등록일에 해당하는 날을 기준으로 일정기간 내에 매년 1년분씩 납부함으로써 특허권을 유지한다. 연차료의 납부기간의 종류는 아래와 같다.정상납부기간(정상납부만료일 이전), 추가납부기간(추가납부안내서 발송 이후 6개월), 회복납부기간(권리소멸 시점부터 3개월 이내)"
6,10-2006-0083478,1020060083478,1020060083478,,1,PA0109,특허출원,20060831,특허를 받고자 하는 자는 특허가 담은 발명에 대한 서류를 작성한 특허출원서를 특허청장에게 제출하여야한다.
6,10-2006-0083478,1020060083478,1020060083478,,2,PB0701,심사전치후 등록결정,20080626,심사관이 거절결정한 출원에 대하여 출원인이 거절결정불복심판을 청구하고 심판청구일로부터 30일 이내에 특허출원서에 첨부된 명세서 또는 도면을 보정한 때에는 곧바로 심판절차에 따라 심판하는 것이 아니라 심사관이 보정된 출원을 다시 심사 해야 한다. 심사관은 심사전치된 출원에 대한 심사결과 그 출원에 대한 거절사유가 해소된 때에는 원결정을 취소하고 특허결정을 하여야 한다. 이 경우 그 특허거절결정의 심판청구는 소멸된 것으로 본다.
6,10-2006-0083478,1020060083478,1020060083478,,3,PB0901,심사전치에 의한 심사,20080530,심사관이 거절결정한 출원에 대하여 출원인이 거절결정불복심판을 청구하고 심판청구일로부터 30일 이내에 특허출원서에 첨부된 명세서 또는 도면을 보정한 때에는 곧바로 심판절차에 따라 심판하는 것이 아니라 심사관이 보정된 출원을 다시 심사 해야 한다. 심사전치에 의한 심사 결과 그 출원에 대한 거절사유가 해소된 때에는 특허거절결정을 취소하고 특허결정을 하여야한다
6,10-2006-0083478,1020060083478,1020060083478,,4,PE0601,특허거절결정,20080325,심사관은 특허출원이 특허법 제62조 각호의 어느 하나에 해당 할 경우 거절이유 통지 후 거절결정을 해야한다. 다만 거절결정전에 출원인은 심사관의 거절이유통지에 대응하여 의견서를 제출할수 있고 지정한 의견서 제출기간 이내에 보정서를 제출하여 명세서 또는 도면을 보정 할수 있다. 출원인이 의견서를 제출한 경우 제출된 의견서를 반영하여 거절이유가 유지될수 있는지 여부를 다시 심사한다. 만약 의견서 제출기간 이내에 보정서도 같이 제출한 경우에는 해당 보정서에 의한 보정사항을 반영하여 심사한다. 심사관은 의견서 및 보정사항을 반영하여 다시 심사한 후에도 거절이유통지에서 지적한 거절이유가 해소되지 않았다고 인정하는 경우 거절결정을 해야 한다.
6,10-2006-0083478,1020060083478,1020060083478,,5,PG1601,등록공고,20080806,특허권은 설정등록에 의해 발생하며 등록이 있는 때는 그 특허에 관하여 특허공보에 게재하여 등록공고를 하여야 한다. 비밀취급을 요하는 특허발명에 대하여는 비밀취급의 해제시까지 등록공고를 보류하며 그 비밀취급이 해제된 때에는 지체없이 등록공고를 하여야 하며 등록공고가 있는 날부터 3월간 출원서류 및 그 부속물건을 공중의 열람에 제공해야 한다.
6,10-2006-0083478,1020060083478,1020060083478,,6,PJ0201,거절결정불복심판,20080423,특허거절결정 또는 특허권의 존속기간의 연장등록거절결정을 받은 자가 불복이 있는 때에는 그 결정등본을 송달받은 날부터 30일 이내에 심판을 청구할 수 있다.
6,10-2006-0083478,1020060083478,1020060083478,,7,PR1001,연차료납부,20110524,"특허법 제87조 1항에 따른 특허권의 설정등록을 받으려는 자는 설정등록을 받으려는 날부터 3년분의 특허료를 납부해야 하는데, 그 다음 연도분부터는 특허료를 해당 권리의 설정등록일에 해당하는 날을 기준으로 일정기간 내에 매년 1년분씩 납부함으로써 특허권을 유지한다. 연차료의 납부기간의 종류는 아래와 같다.정상납부기간(정상납부만료일 이전), 추가납부기간(추가납부안내서 발송 이후 6개월), 회복납부기간(권리소멸 시점부터 3개월 이내)"
6,10-2006-0083478,1020060083478,1020060083478,,8,PR1002,등록료납부,20080731,"특허권의 설정등록을 받으려는 자는 설정등록받으려는 날 부터 3년분의 특허료를 납부한다.특허권의 설정등록을 받고자 하는자 또는 특허권자는 특허료 납부기간이 경과한 후에도 6개월 이내 특허료를 추가 납부할 수 있으며 특허료 추가 납부할 때에는 납부하여야 할 특허료의 2배 이내의 범위에서 납부해야한다. 추가납부기간 이내에 특허료를 납부하지 못한 경우에는 특허권리를 소멸하게 되는데, 이때 특허권자는 추가납부기간 만료일부터 3개월 이내에 특허료의 3배를 납부하고 그 소멸한 권리의 회복을 신청 할 수 있다."
6,10-2006-0083478,1020060083478,1020060083478,,9,PA0201,심사청구,20060831,"특허출원 이후 3년 이내에 특허청장에게 그 특허출원에 관하여 출원심사의 청구를 할 수 있고, 다만, 제34조 및 제35조에 따른 정당한 권리자의 특허출원, 분할출원 또는 변경출원에 관하여는 그 기간이 지난 후에도 정당한 권리자가 특허출원을 한 날, 분할출원을 한 날 또는 변경출원을 한 날부터 각각 30일 이내에 출원심사 청구를 할 수 있다. 심사청구가 있을 시에 한하여 특허출원을 심사한다."
6,10-2006-0083478,1020060083478,1020060083478,,10,PE0902,거절이유통지,20070914,심사관은 특허법 제62조(특허거절결정)에 따라 특허거절결정을 하고자 할 때에는 출원인에게 거절이유를 통지하고 기간을 정하여 의견서를 제출할 기회를 주어야 한다. 다만 특허법 제51조(보정각하)에 따라 보정각하결정을 할때는 그러지 아니한다. 심사관이 행하는 거절이유통지는 2종류로 구분되며 그 종류에 따라 출원인이 할 수 있는 명세서 또는 도면의 보정 범위가 다르게 제한된다. 하나는 거절이유통지에 대한 보정에 따라 발생한 거절이유만을 통지하는 거절이유통지(최후거절이유통지)와 다른 하나는 출원인이 처음으로 받거나 최후거절이유통지가 아닌 거절이유통지(최초거절이유통지)를 말한다.
